IDs,start,survt,status,sex,year,comm.size,comm.close,comm.degree,pop.close,pop.degree,salmon
139,1,2,0,M,2000,2,NA,NA,0.294871795,0.117647059,0.816666667
59,30,31,0,F,2000,12,1,1,0.717948718,0.705882353,0.816666667
120,7,8,0,M,2000,12,0.75,1,0.576923077,0.647058824,0.816666667
126,5,6,0,M,2000,4,NA,NA,0.064102564,0.235294118,0.816666667
141,0,1,1,UNK,2000,4,NA,NA,0.115384615,0.352941176,0.816666667
70,27,28,0,F,2000,4,NA,NA,0.076923077,0.294117647,0.816666667
109,10,11,0,F,2000,4,NA,NA,0.025641026,0.176470588,0.816666667
42,28,29,0,F,2000,13,0.615384615,1,0.871794872,0.705882353,0.816666667
115,9,10,0,F,2000,4,NA,NA,0.705128205,0.235294118,0.816666667
32,67,68,0,F,2000,12,0.666666667,1,0.58974359,0.705882353,0.816666667
55,45,46,1,F,2000,12,0.166666667,1,0.641025641,0.882352941,0.816666667
60,72,73,0,F,2000,12,0.5,1,0.692307692,1,0.816666667
121,7,8,0,F,2000,13,0.692307692,0.888888889,0.756410256,0.529411765,0.816666667
38,44,45,0,F,2000,13,0.846153846,0.888888889,0.833333333,0.764705882,0.816666667
98,15,16,0,F,2000,13,0.538461538,0.888888889,0.935897436,0.705882353,0.816666667
36,50,51,0,F,2000,13,0.153846154,0.444444444,0.525641026,0.294117647,0.816666667
103,13,14,0,F,2000,12,0.833333333,1,0.769230769,0.705882353,0.816666667
89,15,16,0,F,2000,3,NA,NA,0.179487179,0.235294118,0.816666667
25,38,39,0,F,2000,4,NA,NA,0.333333333,0.176470588,0.816666667
105,11,12,0,M,2000,12,0.583333333,1,0.538461538,0.647058824,0.816666667
84,21,22,1,M,2000,13,0.076923077,0.222222222,0.307692308,0.117647059,0.816666667
76,24,25,0,M,2000,13,0.923076923,1,0.897435897,0.705882353,0.816666667
47,40,41,0,F,2000,13,1,1,0.948717949,0.588235294,0.816666667
67,24,25,0,M,2000,12,0.416666667,1,0.615384615,0.823529412,0.816666667
118,7,8,0,M,2000,3,NA,NA,0.256410256,0.294117647,0.816666667
52,24,25,0,F,2000,3,NA,NA,0.243589744,0.176470588,0.816666667
122,6,7,0,F,2000,4,NA,NA,0.230769231,0.058823529,0.816666667
20,29,30,0,F,2000,4,NA,NA,0.358974359,0.294117647,0.816666667
137,1,2,0,M,2000,3,NA,NA,0.038461538,0.058823529,0.816666667
19,30,31,0,F,2000,3,NA,NA,0.08974359,0.235294118,0.816666667
91,13,14,0,M,2000,4,NA,NA,0.384615385,0.294117647,0.816666667
22,52,53,0,F,2000,4,NA,NA,0.41025641,0.235294118,0.816666667
90,13,14,0,F,2000,4,NA,NA,0.217948718,0.117647059,0.816666667
104,11,12,0,M,2000,5,0.4,0.75,0.794871795,0.411764706,0.816666667
119,7,8,0,M,2000,5,0.6,1,0.846153846,0.588235294,0.816666667
99,15,16,0,M,2000,4,NA,NA,0.192307692,0.058823529,0.816666667
35,40,41,0,F,2000,5,0.8,1,0.884615385,0.529411765,0.816666667
18,67,68,0,F,2000,2,NA,NA,0.141025641,0.117647059,0.816666667
28,90,91,0,F,2000,2,NA,NA,0.128205128,0.058823529,0.816666667
46,30,31,0,F,2000,13,0.384615385,1,0.679487179,0.764705882,0.816666667
61,36,37,0,F,2000,4,NA,NA,0.435897436,0.235294118,0.816666667
74,24,25,0,F,2000,4,NA,NA,0.371794872,0.117647059,0.816666667
108,10,11,0,F,2000,4,NA,NA,0.474358974,0.235294118,0.816666667
127,5,6,0,M,2000,13,0.307692308,0.555555556,0.628205128,0.411764706,0.816666667
133,4,5,0,M,2000,13,0.461538462,0.333333333,0.730769231,0.235294118,0.816666667
72,24,25,0,F,2000,13,0.769230769,0.666666667,0.987179487,0.529411765,0.816666667
97,15,16,0,M,2000,13,0.230769231,0.666666667,0.743589744,0.764705882,0.816666667
